,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
8808,22.1666666666667,34.4966666666667,433.0,1779.0,0.0057094625146723,1
944,20.55,22.65,0.0,612.0,0.0033824733903151,0
5937,20.6,32.5,14.0,672.25,0.0048800857862324,0
5770,21.7675,30.89,64.25,649.75,0.0049837550271556,0
6737,20.39,24.79,0.0,811.0,0.0036673448967818,0
678,20.6,25.3966666666667,0.0,555.0,0.0038069460283381,0
3211,20.6,31.6,0.0,511.5,0.0047439142472379,0
4589,19.79,35.45,0.0,515.0,0.0050644247036422,0
5739,22.0,30.4725,131.25,678.0,0.0049867032249271,0
5384,20.2,30.6,32.6666666666667,613.0,0.0044798192853332,0
8164,20.6,30.39,0.0,755.0,0.0045609323842185,0
7391,21.9175,30.2,419.0,981.25,0.0049167455708507,1
6697,20.39,25.1,0.0,801.0,0.0037134789963081,0
1144,22.8566666666667,24.4966666666667,615.0,1119.66666666667,0.0042179261985631,1
451,20.7,28.495,0.0,489.5,0.0043011863542905,0
5756,21.89,30.6666666666667,64.0,680.666666666667,0.0049848894655558,0
3001,21.7,31.575,432.75,624.0,0.005074028147061,1
6241,20.29,30.7,0.0,713.0,0.0045198267079026,0
5295,20.0,32.0,0.0,585.0,0.0046282378486171,0
9358,20.79,26.745,0.0,1272.5,0.0040578946364152,0
8304,20.9175,30.89,419.0,855.25,0.0047287755610291,1
8534,21.7,32.895,37.0,1143.0,0.005287952391093,1
3169,20.89,32.09,0.0,510.0,0.0049055570305091,0
8310,21.0,31.29,433.0,880.0,0.004815032117578,1
1034,20.5,22.245,0.0,820.0,0.0033113841089119,0
1958,21.0,26.945,0.0,562.0,0.0041419534518821,0
9217,20.89,29.0,0.0,1058.5,0.004429828567784,0
7686,20.39,30.1666666666667,0.0,718.0,0.0044684641521236,0
5401,20.29,30.29,97.0,610.25,0.0044590314709682,0
2979,21.89,30.945,442.5,603.0,0.0050304986662821,1
5732,22.0,30.39,89.3333333333333,670.333333333333,0.0049730944852957,0
5620,22.89,28.6,310.0,632.5,0.0049400995756573,0
5565,22.4725,28.7,328.25,631.5,0.0048325323642101,0
1423,23.7,24.29,102.0,606.75,0.0044022034897539,0
17,21.815,31.4725,449.5,1051.25,0.0050933823938006,1
6146,20.34,31.89,0.0,700.0,0.0047109907750516,0
1429,23.6,24.6,88.0,600.5,0.0044318232322167,0
4340,19.89,36.0,24.0,514.0,0.0051759148222757,0
2383,20.7,25.53,0.0,546.333333333333,0.003850862693421,0
2571,22.315,25.2,642.5,581.25,0.0041985003679204,1
1861,21.1,27.09,0.0,567.0,0.0041902315256871,0
6394,20.245,28.245,0.0,824.5,0.0041443511118355,0
8524,21.7,32.79,464.0,1155.0,0.0052709303465931,1
2089,21.0,24.65,0.0,579.5,0.0037870208583248,0
6468,20.39,27.1,0.0,865.0,0.0040112819641186,0
4367,19.89,36.2,31.0,509.0,0.0052049105278224,0
2732,23.9725,25.175,782.75,646.5,0.0046397512437663,1
5313,20.0333333333333,31.73,0.0,590.333333333333,0.0045984528617454,0
593,20.6,26.15,0.0,511.5,0.0039205820532491,0
1718,21.39,28.445,0.0,564.5,0.0044808823732017,0
7573,20.39,30.2,0.0,717.5,0.00447343719239,0
559,20.6,26.9966666666667,0.0,502.333333333333,0.0040483461426972,0
9558,20.79,26.5,0.0,1552.66666666667,0.004020481647425,0
9213,20.89,29.0,0.0,1052.66666666667,0.004429828567784,0
8783,22.1,34.425,443.5,1501.75,0.0056741836258481,1
3564,19.79,36.09,0.0,503.0,0.0051566137823524,0
1905,21.0,26.34,0.0,568.5,0.0040483482703205,0
7116,21.5,28.2675,464.0,882.5,0.0044830434626174,1
1039,20.5,22.1,14.0,816.0,0.0032896852931468,0
6958,21.39,27.39,449.0,962.0,0.0043135378592531,1
1030,20.5,22.29,0.0,787.5,0.0033181185303638,0
2271,20.89,23.89,0.0,580.5,0.0036446883954691,0
3296,20.29,31.2,0.0,508.0,0.0045939832120956,0
9069,20.84,32.45,0.0,1506.0,0.0049456678334164,0
446,20.7,29.3,0.0,489.0,0.0044235614876339,0
9191,20.89,29.5,0.0,1203.0,0.0045067583143161,0
4219,20.68,34.736,207.2,495.0,0.0052446675512426,0
4510,19.89,35.5,0.0,516.0,0.0051034372861881,0
6250,20.29,30.5,0.0,717.0,0.00449016902073,0
8962,21.0,34.09,0.0,1518.0,0.0052495439686387,0
8281,20.675,30.9175,405.0,834.0,0.0046623550989465,1
487,20.6,27.9,0.0,490.0,0.0041847188966593,0
968,20.6,22.6,0.0,643.0,0.0033854455302777,0
8261,20.6,30.39,0.0,787.0,0.0045609323842185,0
6092,20.39,32.29,0.0,679.0,0.004785404566568,0
2278,20.89,24.89,0.0,574.0,0.0037981812511967,0
2219,20.89,24.0,0.0,587.0,0.0036615689237594,0
5712,22.1,30.2,74.0,660.0,0.0049722208787446,0
4830,20.05,35.745,0.0,537.0,0.0051905741049744,0
2198,20.89,24.54,0.0,577.0,0.0037444501854038,0
1575,22.05,27.65,429.0,612.5,0.0045353636750676,1
4275,20.39,35.5,31.0,508.5,0.0052651561602039,0
4689,19.89,35.5,0.0,525.0,0.0051034372861881,0
1228,24.075,22.4725,289.0,790.0,0.0041640927121508,0
4902,20.0,35.5,0.0,542.0,0.0051386334303345,0
6033,20.39,32.79,0.0,657.0,0.004860083971868,0
7956,20.0,30.5,0.0,721.5,0.0044097511133745,0
1858,21.1,26.745,0.0,559.5,0.0041365126696768,0
1734,21.39,27.79,0.0,570.5,0.0043769754928146,0
9571,20.76,26.6,0.0,1543.5,0.0040282553301281,0
9728,20.815,26.815,7.0,1471.75,0.0040748924983746,0
6047,20.39,32.7,0.0,663.333333333333,0.0048466403656263,0
7938,20.0,30.445,0.0,718.5,0.0044017428287265,0
5674,22.575,29.4175,97.75,644.0,0.004985503515281,0
2623,23.245,24.4725,763.25,610.75,0.0043146154871678,1
7324,21.7,29.79,438.0,894.75,0.0047849761817168,1
259,21.2,29.945,0.0,620.0,0.0046638885497791,0
3261,20.39,31.1666666666667,0.0,515.0,0.0046176897130607,0
4595,19.79,35.45,0.0,529.0,0.0050644247036422,0
3283,20.29,31.2,0.0,511.0,0.0045939832120956,0
8325,21.1,31.575,433.0,937.666666666667,0.004889416385463,1
6116,20.39,32.09,0.0,698.0,0.0047555377863872,0
1336,24.29,23.39,223.0,760.25,0.0043919604110058,0
3380,20.15,32.09,0.0,506.0,0.0046849795618992,0
7005,21.445,28.495,454.0,1007.0,0.0045040777428856,1
3883,19.6333333333333,38.1266666666667,0.0,507.666666666667,0.0053969563624847,0
2815,23.7225,25.9725,664.75,567.75,0.0047158724834422,0
81,21.89,30.39,429.0,792.25,0.0049395599489442,1
1576,22.0,27.6725,429.0,610.5,0.0045251608289178,1
5123,20.1,32.7,0.0,559.0,0.004759856053012,0
2945,22.5,29.7,474.5,596.75,0.0050107015207588,1
8324,21.1,31.5,433.0,934.25,0.0048777114945118,1
5267,20.0,32.2,0.0,580.5,0.0046573809294906,0
3853,19.5,39.06,0.0,508.333333333333,0.0054842055676627,0
5027,20.0,34.09,0.0,547.5,0.004932916949726,0
2051,21.0,24.89,0.0,574.0,0.0038241191513591,0
1037,20.5,22.35,14.0,819.0,0.0033270979846114,0
3314,20.2,31.29,0.0,510.0,0.0045815788867793,0
4833,20.0,35.79,0.0,531.5,0.0051809606521483,0
629,20.6,26.15,0.0,524.5,0.0039205820532491,0
2749,23.8566666666667,24.9633333333333,763.333333333333,601.666666666667,0.004568297774057,1
1651,21.89,28.2966666666667,0.0,601.666666666667,0.0045967971066439,0
978,20.5,22.5,0.0,660.0,0.0033495477485251,0
4739,19.79,35.145,0.0,531.25,0.0050205003808968,0
7091,21.5,28.1,456.5,901.0,0.0044562887217824,1
2940,22.6,29.29,464.0,586.0,0.0049713244366727,1
5802,21.7,31.1,50.0,659.25,0.0049970835271863,0
4257,20.5,35.29,61.25,505.5,0.0052697109035319,0
1056,20.575,21.995,24.0,836.25,0.0032892359828882,0
3336,20.1333333333333,31.6,0.0,511.666666666667,0.0046081215185107,0
2977,21.89,30.89,442.333333333333,606.666666666667,0.005021485543681,1
26,21.89,31.79,437.333333333333,1091.0,0.0051690055834385,1
4243,20.6,35.0225,65.5,501.5,0.0052620598768348,0
5177,20.1,32.26,0.0,567.666666666667,0.0046953255851955,0
7976,20.1,30.6,0.0,727.5,0.0044519893157504,0
5438,21.0666666666667,29.3566666666667,214.75,628.25,0.0045340349445912,0
4776,19.89,36.0,0.0,533.0,0.0051759148222757,0
9216,20.89,29.0,0.0,1045.0,0.004429828567784,0
3130,21.2,32.4,0.0,528.0,0.0050493550880857,0
3894,19.6,37.9,0.0,508.0,0.0053534004658221,0
6281,20.245,30.0,0.0,732.5,0.0044036830474607,0
4691,19.89,35.4333333333333,0.0,526.333333333333,0.0050937748803409,0
5812,21.625,31.15,47.0,649.5,0.0049820940166952,0
7030,21.5,28.15,454.0,958.5,0.0044642749723207,0
7243,21.7,29.0,461.5,874.0,0.0046571334707555,1
8182,20.6666666666667,30.26,0.0,762.333333333333,0.0045601173237797,0
1999,21.0,25.745,0.0,568.0,0.0039563175747996,0
2518,21.2,25.2,37.0,516.0,0.0039202041885661,0
4294,20.2,35.7,37.0,507.25,0.0052327371074356,0
9165,20.89,30.1,0.0,1199.33333333333,0.0045990989551889,0
8403,21.39,31.4266666666667,429.0,993.0,0.0049543193882462,1
284,21.1,29.39,0.0,530.0,0.004548592926285,0
8757,22.15,34.425,429.0,1466.0,0.0056916573453328,1
7296,21.7675,29.5,456.0,928.5,0.004757778709867,1
4502,19.89,35.5,0.0,516.666666666667,0.0051034372861881,0
1008,20.5333333333333,22.6666666666667,0.0,701.333333333333,0.0033814786762985,0
8675,22.1333333333333,34.1566666666667,444.0,1399.0,0.0056411060969709,1
9684,20.7,27.2,0.0,1429.5,0.004104422304307,0
1806,21.2,27.545,0.0,565.0,0.0042875155522113,0
2347,20.7,25.145,0.0,550.5,0.0037924364621447,0
4697,19.89,35.345,0.0,540.0,0.0050809726512223,0
1124,22.34,25.075,552.0,1144.25,0.004183936683346,1
5874,21.0,31.89,31.0,673.666666666667,0.0049080911142727,0
1759,21.29,27.945,0.0,558.0,0.0043744694741052,0
3848,19.6,39.2,0.0,505.0,0.0055386614543482,0
3567,19.79,36.09,0.0,502.5,0.0051566137823524,0
60,21.89,30.6,429.0,824.0,0.004973966091032,1
4938,19.8566666666667,35.26,0.0,544.666666666667,0.0050581036914434,0
6670,20.39,25.29,0.0,792.5,0.0037417580976777,0
1500,22.6,25.73,45.3333333333333,554.0,0.0043628555950925,0
8938,21.1,34.29,0.0,1488.5,0.0053134279458795,0
5434,21.0,29.5,202.0,621.5,0.0045375701958183,0
4778,19.89,35.9,0.0,535.0,0.0051614179748336,0
22,21.89,31.745,449.5,1075.33333333333,0.0051616279328778,1
1633,21.89,28.0,0.0,603.5,0.0045482511631811,0
9418,20.79,26.26,0.0,1349.0,0.0039838365241878,0
9734,20.865,26.865,12.0,1462.5,0.0040952055234278,0
2108,21.0,24.7,0.0,580.0,0.0037947493066615,0
7413,21.79,30.29,0.0,944.333333333333,0.0048929662190992,0
6488,20.39,27.0,0.0,864.0,0.0039963850833917,0
7471,20.79,30.39,0.0,792.0,0.0046150369259356,0
6772,20.39,24.5,0.0,816.5,0.0036241933491251,0
3977,19.945,36.5,6.0,501.5,0.0052664837758726,0
5778,21.79,30.89,59.5,661.0,0.0049906662914922,0
3812,19.5,38.9,0.0,495.0,0.0054615435696105,0
172,21.8233333333333,29.8233333333333,419.0,702.0,0.0048268932036435,1
1355,24.2,23.5,215.5,733.75,0.0043888459425223,0
3303,20.29,31.29,0.0,508.5,0.0046073332472003,0
5562,22.39,28.7,347.5,631.75,0.0048081678327268,0
8650,22.1666666666667,34.4333333333333,444.0,1366.33333333333,0.0056988843234868,1
253,21.2,29.5,0.0,673.0,0.0045940685646256,0
716,20.6,25.745,0.0,561.5,0.0038594849905938,0
1630,21.89,28.0,0.0,618.666666666667,0.0045482511631811,0
6202,20.29,31.2,0.0,721.0,0.0045939832120956,0
5067,20.0,33.7,0.0,546.0,0.0048760404716443,0
9592,20.79,26.6,0.0,1477.0,0.0040357517150729,0
1128,22.5,25.2,570.333333333333,1125.33333333333,0.004246321370009,1
5647,23.125,28.525,132.75,633.0,0.0049981927753928,0
7245,21.65,29.025,457.75,876.0,0.004646842268776,1
5369,20.1,30.89,6.0,606.5,0.004494486245334,0
3732,19.6333333333333,37.4333333333333,0.0,498.666666666667,0.0052979767722771,0
6612,20.39,25.745,0.0,781.5,0.0038094894948111,0
363,20.89,29.29,0.0,500.0,0.0044744455194842,0
8340,21.15,31.34,433.0,941.75,0.0048677823376593,1
4234,20.7,34.7,55.0,496.666666666667,0.0052457009914598,0
4308,20.1,35.9,31.0,513.0,0.0052295686240957,0
4236,20.675,34.7675,40.5,498.75,0.0052478329802459,0
9616,20.79,26.89,0.0,1516.33333333333,0.0040800391242057,0
6840,20.5,25.05,389.0,856.5,0.0037314405110296,0
2644,23.3566666666667,24.9266666666667,792.0,651.333333333333,0.0044252054814192,1
643,20.6,25.6,0.0,534.5,0.003837613633119,0
8467,21.525,32.6725,444.0,1153.66666666667,0.0051954871507552,1
2598,22.79,24.945,743.0,604.5,0.004278212596697,1
535,20.6,27.79,0.0,498.0,0.0041681094435592,0
6818,20.39,24.29,14.0,829.0,0.0035929493922149,0
9071,20.79,32.2,0.0,1512.0,0.0048920660595527,0
7739,20.2,30.5,0.0,717.0,0.0044650742591618,0
5509,22.0,28.89,169.333333333333,636.666666666667,0.0047257658309654,0
2434,20.79,25.5633333333333,0.0,525.666666666667,0.0038774881720706,0
5953,20.5,32.59,0.0,678.5,0.0048633785435215,0
7037,21.5,28.1,454.0,949.333333333333,0.0044562887217824,1
9122,20.79,31.1,0.0,1526.0,0.0047236766230606,0
450,20.7,28.745,0.0,488.0,0.0043391859350781,0
7685,20.39,30.2,0.0,715.5,0.00447343719239,0
7849,20.0,30.29,0.0,711.0,0.0043791751281533,0
2735,23.9175,25.1,766.5,640.25,0.0046104484625749,1
9743,20.79,26.745,50.75,1463.75,0.0040578946364152,0
9139,20.79,30.7,0.0,1128.0,0.0046624665271417,0
7531,20.5,30.39,0.0,743.0,0.0045326819356264,0
1258,23.89,22.6,233.0,796.0,0.0041412804169671,0
468,20.5,27.895,0.0,491.5,0.0041580638948123,0
7780,20.2,30.39,0.0,717.5,0.0044488555320232,0
8694,22.2,34.145,476.5,1426.25,0.0056623195890828,1
4241,20.6,34.9666666666667,56.0,503.333333333333,0.0052536001765618,0
580,20.6,26.545,0.0,506.0,0.0039801820381014,0
2388,20.79,25.54,0.0,539.5,0.0038739268909365,0
5931,20.6,32.45,14.0,677.0,0.0048725191484127,0
637,20.6,25.85,0.0,535.0,0.0038753238244647,0
9188,20.89,29.6,0.0,1201.0,0.0045221465310744,0
753,20.6,24.945,0.0,579.0,0.0037388344780066,0
2514,21.2,25.23,19.0,518.333333333333,0.0039249005471193,0
9583,20.79,26.6,0.0,1484.0,0.0040357517150729,0
7658,20.29,30.2,0.0,721.0,0.0044456877542656,0
3090,21.34,32.45,0.0,573.0,0.0051011851213576,0
4020,20.15,36.2,19.5,503.25,0.0052901223608829,0
6080,20.39,32.4,0.0,678.0,0.0048018325090128,0
4798,19.89,35.9,0.0,538.0,0.0051614179748336,0
3670,19.6,36.545,0.0,501.0,0.0051604179011371,0
3185,20.745,31.89,0.0,516.0,0.00483109161722,0
8794,22.125,34.4,439.0,1537.5,0.0056787498422602,1
8360,21.23,31.3233333333333,433.0,957.0,0.0048893097095387,1
6994,21.4725,28.3175,454.0,1021.0,0.0044834191133353,1
2452,21.0,25.495,0.0,520.0,0.0039176572875665,0
4140,20.6,35.29,125.5,503.0,0.005302593845425,0
2046,21.0,25.045,0.0,582.0,0.0038480808033936,0
9066,20.89,32.59,0.0,1522.0,0.0049826036738288,0
8090,20.39,30.5,0.0,732.0,0.0045181981079762,0
2941,22.6,29.3233333333333,464.0,584.333333333333,0.0049770272968558,1
5219,20.1,32.3175,0.0,561.5,0.0047037577892642,0
7082,21.625,28.125,464.0,905.75,0.0044947828975988,1
7189,21.7225,28.815,459.0,917.0,0.0046336196452566,1
5119,20.1,32.9,0.0,552.5,0.0047891924772111,0
8691,22.2,34.045,466.5,1456.0,0.0056455859131146,1
9228,20.89,28.89,0.0,1164.5,0.0044129065588719,0
7544,20.5,30.29,0.0,728.5,0.0045176585617096,0
3727,19.6,37.0,0.0,503.0,0.0052252069228454,0
2363,20.7,25.695,0.0,553.0,0.003875905846683,0
1698,21.5,28.29,0.0,576.0,0.0044866375571365,0
303,21.0,29.55,0.0,520.0,0.0045453171939043,0
5212,20.1,32.29,0.0,566.5,0.0046997249677039,0
1319,24.39,23.2725,666.0,840.75,0.0043961877944162,1
7409,21.79,30.245,0.0,933.5,0.0048856399410901,0
1854,21.1,27.79,0.0,570.0,0.0042992546353229,0
2334,20.79,24.945,0.0,551.0,0.0037831279133643,0
4934,19.89,35.29,0.0,537.666666666667,0.0050730017160144,0
4555,19.79,35.4,0.0,517.0,0.005057223573266,0
3,21.7675,31.1225,434.0,1003.75,0.0050215691326541,1
1362,24.2,23.65,651.0,718.5,0.0044170587902352,1
9396,20.79,26.445,0.0,1366.5,0.0040120834277388,0
2916,22.89,28.6,500.25,570.0,0.0049400995756573,1
1245,24.1,22.4266666666667,250.0,845.0,0.0041618260973064,0
6290,20.29,29.89,0.0,731.0,0.0043997304141673,0
6773,20.39,24.5,0.0,816.0,0.0036241933491251,0
3359,20.15,31.79,0.0,507.5,0.0046408542732728,0
2507,21.2,25.295,31.0,518.0,0.0039350762324226,0
400,20.745,29.545,0.0,490.5,0.0044732871371576,0
6562,20.39,26.29,0.0,844.0,0.0038906376137194,0
8472,21.575,32.6725,429.0,1178.25,0.0052115453682733,1
5285,20.0,32.09,0.0,580.5,0.0046413518995623,0
6930,21.525,26.9175,457.0,969.5,0.0042740551898508,1
8785,22.125,34.4,443.5,1507.25,0.0056787498422602,1
3781,19.6,38.29,0.0,499.0,0.0054089672759458,0
8702,22.2,34.25,471.5,1381.0,0.0056798909091862,1
4048,20.05,36.545,31.0,510.5,0.0053077343682311,0
5237,20.1,32.29,0.0,574.5,0.0046997249677039,0
4967,20.0,34.9333333333333,0.0,543.666666666667,0.0050559415525403,0
5610,22.7675,28.6,242.5,627.0,0.0049032679110432,0
4169,20.79,34.4666666666667,148.333333333333,511.666666666667,0.0052393358466143,0
4615,19.84,35.345,0.0,520.5,0.0050651156933169,0
9550,20.79,26.39,0.0,1531.0,0.0040036854333781,0
1784,21.2,27.59,0.0,562.5,0.0042945683869238,0
139,21.9725,30.4725,433.0,796.25,0.0049782776234739,1
2000,21.0,25.795,0.0,565.0,0.0039640502053451,0
5742,22.0,30.4266666666667,89.3333333333333,686.666666666667,0.0049791427410873,0
4061,20.05,36.7,40.5,509.0,0.0053304392313517,0
4153,20.89,34.745,203.5,509.5,0.0053148915304726,0
4439,20.1,35.79,14.0,510.0,0.0052134105701508,0
7094,21.5,28.2675,467.75,894.4,0.0044830434626174,1
4888,20.0,35.59,0.0,534.5,0.0051517688532809,0
2592,22.65,24.8975,726.75,585.0,0.0042336544340707,0
8134,20.39,30.39,0.0,748.0,0.0045017850296053,0
5699,22.29,30.1,109.5,660.0,0.0050137707434709,0
2597,22.7225,25.0475,714.5,613.0,0.0042782432361649,0
8946,21.1,34.29,0.0,1491.0,0.0053134279458795,0
5664,22.76,29.1666666666667,93.0,639.333333333333,0.0049989077055884,0
7532,20.5,30.39,0.0,738.5,0.0045326819356264,0
2324,20.79,25.0966666666667,0.0,563.333333333333,0.0038062702488399,0
3659,19.65,36.545,0.0,496.5,0.0051766057330687,0
901,20.5,23.96,0.0,568.666666666667,0.0035681430134676,0
5261,20.0,32.2,0.0,576.5,0.0046573809294906,0
7811,20.1333333333333,30.3566666666667,0.0,715.666666666667,0.0044255203823837,0
4422,20.1,35.79,31.0,516.0,0.0052134105701508,0
9299,20.79,27.5,0.0,1497.0,0.0041732158537254,0
2760,23.79,25.1,739.5,598.5,0.0045749737936319,1
5573,22.625,28.525,300.25,631.5,0.0048478819805115,0
846,20.6,23.55,0.0,565.0,0.0035285613875323,0
3793,19.6,38.29,0.0,502.5,0.0054089672759458,0
4196,20.39,35.0,45.3333333333333,505.333333333333,0.0051903802149567,0
7332,21.79,29.79,429.0,921.5,0.0048115727479697,1
5801,21.675,31.075,57.25,662.75,0.0049853466892633,0
5965,20.5,32.7,0.0,674.5,0.0048799225379465,0
4842,20.0,35.7,0.0,532.333333333333,0.005167824006367,0
6238,20.2,30.65,0.0,715.5,0.0044871920587108,0
6907,21.62,27.18,544.5,1018.75,0.0043413663812813,1
686,20.6,25.195,0.0,552.0,0.0037765327659479,0
3533,19.89,35.76,0.0,503.666666666667,0.0051411235142709,0
3609,19.79,36.4,0.0,503.0,0.0052012776128288,0
8804,22.1,34.53,433.0,1653.0,0.0056916488716521,1
9038,20.945,33.145,0.0,1741.5,0.0050854621268986,0
7128,21.65,28.1,469.0,858.5,0.004497680845577,1
6981,21.445,28.245,459.0,1061.0,0.0044642777355218,1
1249,24.1,22.5,257.25,799.5,0.0041755262791611,0
5617,22.8233333333333,28.6333333333333,286.0,628.0,0.0049258046744359,0
6766,20.39,24.6,0.0,807.0,0.0036390725207609,0
2873,23.29,27.4633333333333,552.333333333333,563.333333333333,0.0048593156328105,1
8056,20.5,30.29,0.0,737.5,0.0045176585617096,0
6640,20.39,25.5,0.0,788.666666666667,0.0037730169206183,0
7703,20.2,30.5,0.0,716.5,0.0044650742591618,0
1880,21.0,27.09,0.0,568.0,0.0041643919099925,0
4084,20.365,36.195,152.5,514.5,0.0053607688890393,0
6316,20.245,29.445,0.0,734.0,0.0043216488714048,0
7696,20.29,30.29,0.0,716.0,0.0044590314709682,0
8140,20.5,30.39,0.0,751.0,0.0045326819356264,0
4054,20.0333333333333,36.53,25.0,508.666666666667,0.0053000177078032,0
4053,20.0,36.53,37.0,507.333333333333,0.0052889939412076,0
2657,23.5,25.345,788.5,696.5,0.0045393781882475,1
2647,23.39,24.75,774.0,647.4,0.0044025318062213,1
3172,20.79,32.0,0.0,511.0,0.0048614430683035,0
491,20.5,28.195,0.0,498.5,0.0042030844519707,0
7950,20.0,30.4633333333333,0.0,724.333333333333,0.004404412234191,0
2081,21.0,24.5,0.0,576.0,0.0037638366586111,0
805,20.6,24.245,0.0,568.5,0.0036333034315164,0
5866,21.1,31.89,26.5,668.75,0.0049385817009765,0
2234,20.89,24.445,0.0,585.0,0.0037298676310145,0
5637,23.1333333333333,28.5,336.333333333333,630.666666666667,0.0049963144383636,0
7048,21.29,27.9725,454.0,909.5,0.0043788045892687,1
4490,20.0,35.5,7.0,516.5,0.0051386334303345,0
7184,21.7,29.0,452.75,918.5,0.0046571334707555,1
3234,20.5,31.445,0.0,510.5,0.0046912224386814,0
5372,20.1,30.79,14.0,604.5,0.004479831480394,0
9160,20.89,30.29,0.0,1193.0,0.0046283458330353,0
1540,22.2675,26.865,439.0,561.75,0.0044648790757218,1
1273,24.0,22.6,275.0,770.0,0.0041689312605593,0
4953,20.0,35.045,0.0,542.5,0.0050722349914399,0
9708,20.8233333333333,27.0333333333333,14.0,1444.0,0.0041104120841671,0
4959,20.0,35.0,0.0,544.0,0.0050656688768925,0
2034,21.0,25.0266666666667,0.0,577.333333333333,0.0038452465338173,0
1922,21.0,26.29,0.0,569.5,0.0040406135569536,0
8780,22.125,34.37,447.0,1484.25,0.0056737522694152,1
6626,20.5,25.7,0.0,786.5,0.0038288603373308,0
99,21.89,30.2,436.333333333333,768.0,0.0049084338359812,1
2615,23.29,24.2675,750.0,606.5,0.0042899502725255,1
9238,20.79,28.5,0.0,1542.0,0.0043260246052883,0
4690,19.84,35.45,0.0,525.0,0.0050802856187303,0
4879,20.0,35.7,0.0,532.0,0.005167824006367,0
6100,20.39,32.245,0.0,679.5,0.0047786842928522,0
5854,21.245,31.815,19.75,669.25,0.0049712772364609,0
3614,19.79,36.5,0.0,502.5,0.0052156866571622,0
3770,19.6,38.29,0.0,506.0,0.0054089672759458,0
1021,20.5,22.8,0.0,723.0,0.0033944521124911,0
8970,21.0,34.09,0.0,1483.0,0.0052495439686387,0
8463,21.5,32.6725,444.0,1134.25,0.0051874744516505,1
653,20.6,25.8633333333333,0.0,541.666666666667,0.0038773351623201,0
1182,23.6,22.6333333333333,734.666666666667,796.0,0.0040751962543923,1
7138,21.5,28.0,454.0,857.25,0.0044403168315491,1
2546,21.675,25.8675,528.0,573.75,0.0041443436146555,1
7545,20.5,30.34,0.0,731.5,0.0045251701586071,0
438,20.7,28.895,0.0,494.0,0.0043619878969583,0
1857,21.1,27.2,0.0,565.5,0.0042073612149167,0
9702,20.79,27.0,14.0,1475.25,0.0040968394358271,0
6057,20.39,32.59,0.0,668.333333333333,0.0048302100743769,0
5195,20.1333333333333,32.2,0.0,570.0,0.0046962781164011,0
9359,20.79,26.79,0.0,1271.0,0.0040647668960185,0
5534,21.625,29.525,178.25,630.5,0.0047202211177656,0
1899,21.0,26.695,0.0,562.0,0.0041032702314872,0
3824,19.5,39.29,0.0,505.0,0.0055167850578968,0
6701,20.39,25.0,0.0,809.0,0.0036985962853812,0
1844,21.1333333333333,27.1,0.0,566.0,0.0042004365461616,0
1367,24.2,23.7,655.5,698.75,0.0044264636375791,1
5334,20.1,31.29,0.0,592.5,0.0045531121618906,0
8291,20.79,30.89,405.0,839.5,0.0046915398318218,1
439,20.7,28.895,0.0,494.5,0.0043619878969583,0
6178,20.34,31.5,0.0,707.5,0.0046529465465676,0
6603,20.39,25.79,0.0,801.0,0.0038161890012177,0
2149,21.0,24.445,0.0,579.5,0.0037553362157961,0
159,21.89,30.1333333333333,428.333333333333,773.333333333333,0.0048975131253024,1
1481,22.79,25.6,62.0,562.0,0.0043913420049345,0
6631,20.445,25.6,0.0,793.0,0.003800867378441,0
5643,23.245,28.445,243.5,633.5,0.0050206389245601,0
1214,23.9725,22.6,296.5,822.0,0.0041620033548918,0
5137,20.1,32.59,0.0,563.0,0.004743722190215,0
6220,20.29,31.0,0.0,718.0,0.0045643185039529,0
7227,21.7,28.7675,454.0,870.5,0.0046195188075022,1
3252,20.445,31.245,0.0,510.5,0.0046452476212311,0
1791,21.245,28.1,0.0,562.0,0.0043866931184262,0
1297,24.2,22.6666666666667,209.666666666667,730.666666666667,0.0042321541653173,0
1790,21.2,27.39,0.0,564.0,0.0042632236706865,0
1736,21.34,27.79,0.0,568.0,0.0043634875583815,0
8590,21.79,33.845,440.25,1185.5,0.0054722838043129,1
5893,20.89,32.1266666666667,24.0,687.666666666667,0.0049112064742862,0
792,20.65,24.645,0.0,593.0,0.0037050728290434,0
341,20.9266666666667,30.0933333333333,0.0,499.666666666667,0.0046085320484612,0
8356,21.2,31.3566666666667,433.0,957.0,0.004885480424988,1
5758,21.89,30.7,44.0,685.5,0.0049903512955522,0
7293,21.79,29.39,449.5,917.25,0.0047464731871582,1
777,20.7,24.29,0.0,965.0,0.0036627237068608,0
8886,21.6,34.09,0.0,1487.0,0.0054480269092569,0
9136,20.84,30.84,0.0,1159.5,0.0046984360250421,0
8612,21.89,34.5675,479.0,1277.0,0.0056247067997807,1
6593,20.39,25.89,0.0,795.5,0.0038310773067989,0
9478,20.79,26.1,0.0,1456.5,0.0039594088253607,0
4491,20.0,35.5,0.0,515.333333333333,0.0051386334303345,0
7968,20.0,30.55,0.0,722.5,0.0044170315498362,0
7251,21.7,29.0,462.333333333333,886.333333333333,0.0046571334707555,1
1932,20.9725,26.2975,0.0,569.0,0.0040349023928164,0
3711,19.6,36.79,0.0,504.5,0.0051953026341588,0
3538,19.89,35.79,0.0,503.0,0.0051454722166788,0
