,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
7078,21.625,28.05,459.0,905.5,0.0044827104269773,1
6529,20.39,26.5,0.0,854.5,0.0039219113133029,0
7907,20.0,30.29,0.0,719.0,0.0043791751281533,0
2801,23.84,25.445,227.0,547.0,0.0046524023566395,0
6463,20.39,27.2,0.0,853.0,0.0040261795538666,0
4645,19.79,35.4,0.0,523.333333333333,0.005057223573266,0
4496,20.0,35.5,0.0,519.0,0.0051386334303345,0
4002,20.0,36.425,10.5,503.75,0.0052736626276893,0
7134,21.6,28.0,446.5,863.0,0.004467774571803,1
7364,22.0,30.175,422.5,979.0,0.0049376320607306,1
8345,21.2,31.29,433.0,938.0,0.0048750121118977,1
4922,19.9633333333333,35.4,0.0,544.5,0.0051123169928645,0
9730,20.8233333333333,26.8933333333333,9.33333333333333,1514.0,0.0040889851774705,0
1690,21.6,28.0,0.0,584.0,0.004467774571803,0
2783,23.89,25.5,242.0,585.5,0.0046766791586506,0
6538,20.39,26.39,0.0,853.0,0.0039055294618514,0
2932,22.6,29.1,479.0,572.0,0.0049388201145223,1
2331,20.79,25.645,0.0,558.5,0.0038899529752049,0
2529,21.29,25.2633333333333,64.6666666666667,510.0,0.0039520180978242,0
2661,23.6,25.245,803.0,707.0,0.0045488732828672,1
3390,20.1,32.59,0.0,510.5,0.004743722190215,0
6358,20.29,28.84,0.0,775.0,0.0042441185425675,0
8843,22.1,34.29,0.0,1576.0,0.0056517297378989,0
9502,20.745,26.2,0.0,1527.0,0.0039636071234726,0
5722,22.075,30.365,81.0,665.5,0.0049919311014428,0
7563,20.29,30.34,0.0,719.5,0.004466444892548,0
516,20.6,27.295,0.0,495.0,0.0040933778072462,0
8025,20.5,30.34,0.0,741.0,0.0045251701586071,0
1695,21.5,28.1,0.0,574.0,0.0044562887217824,0
1087,21.0,22.82,449.5,736.0,0.0035042909373048,1
6177,20.34,31.5,0.0,707.5,0.0046529465465676,0
3785,19.6,38.29,0.0,504.5,0.0054089672759458,0
3389,20.1,32.59,0.0,510.0,0.004743722190215,0
366,20.89,29.65,0.0,489.0,0.0045298409229303,0
7850,20.0,30.2,0.0,712.0,0.0043660720482183,0
3912,19.7,37.5,0.0,505.0,0.0053297013607554,0
7448,21.2,30.2,0.0,835.0,0.0047039047680021,0
1661,21.79,28.05,0.0,592.0,0.0045284881506989,0
2955,22.29,30.0,444.0,601.25,0.0049969798796089,1
5338,20.1,31.29,0.0,600.5,0.0045531121618906,0
6540,20.39,26.445,0.0,862.0,0.0039137202803878,0
2047,21.0,24.85,0.0,575.5,0.0038179357970669,0
5969,20.5,32.79,0.0,679.0,0.0048934591829229,0
5040,20.0,33.9,0.0,541.5,0.0049052066071057,0
6431,20.39,27.65,0.0,845.0,0.0040932274832269,0
1195,23.7225,22.79,288.0,838.75,0.0041341796170438,0
2447,20.89,25.89,0.0,515.5,0.0039517494399007,0
7758,20.1,30.6,0.0,720.0,0.0044519893157504,0
7924,19.89,30.445,0.0,715.0,0.0043716290668174,0
6369,20.29,28.6,0.0,793.0,0.0042085609698172,0
8177,20.6,30.245,0.0,760.0,0.0045390119744064,0
8883,21.7,34.245,0.0,1477.5,0.0055068895751352,0
8169,20.6,30.29,0.0,759.5,0.0045458146960699,0
1900,21.0,26.95,0.0,560.0,0.0041427271650462,0
9499,20.79,26.2,0.0,1492.0,0.0039746759137067,0
6317,20.29,29.5,0.0,733.0,0.0043419226922467,0
5644,23.29,28.5,150.0,633.5,0.005044229203962,0
6411,20.29,28.1,0.0,905.0,0.0041344956605202,0
5377,20.125,30.79,14.0,611.0,0.0044868183509257,0
4027,20.05,36.345,6.0,505.0,0.0052784401990331,0
7426,21.5,30.1966666666667,0.0,891.666666666667,0.0047913536747225,0
2093,21.1,24.6,0.0,575.0,0.0038027282041254,0
2802,23.865,25.4725,237.5,546.0,0.0046645282593719,0
8256,20.6,30.39,0.0,784.0,0.0045609323842185,0
9503,20.79,26.2,0.0,1541.0,0.0039746759137067,0
1539,22.29,26.79,439.0,565.0,0.0044584704907786,1
4693,19.89,35.4,0.0,534.25,0.0050889437890752,0
4077,20.245,36.345,72.0,516.5,0.0053430626811102,0
9001,21.0,33.7,0.0,1508.5,0.0051889865684224,0
3264,20.39,31.1,0.0,515.0,0.0046077391306334,0
2791,23.89,25.39,246.0,565.666666666667,0.0046563542246453,0
1011,20.55,22.7,0.0,696.5,0.0033899809141789,0
4378,19.79,36.2,24.0,509.0,0.0051724615101873,0
5895,20.89,32.1633333333333,24.0,685.0,0.0049168560198856,0
267,21.1666666666667,29.9966666666667,0.0,618.666666666667,0.0046623750473025,0
6082,20.445,32.45,0.0,672.5,0.0048257869641158,0
5102,20.1,33.1633333333333,0.0,555.333333333333,0.004827822957774,0
4288,20.2,35.59,31.0,505.0,0.0052164786079886,0
4220,20.73,34.6266666666667,159.0,495.0,0.0052442861912592,0
6409,20.29,28.05,0.0,926.0,0.0041270900931937,0
7794,20.2,30.39,0.0,715.0,0.0044488555320232,0
5403,20.365,30.2225,71.25,616.75,0.0044698371248977,0
3713,19.6,36.79,0.0,501.0,0.0051953026341588,0
5988,20.5,32.79,0.0,675.0,0.0048934591829229,0
8689,22.2,34.0333333333333,470.666666666667,1474.0,0.0056436337090383,1
8840,22.1,34.3266666666667,0.0,1591.33333333333,0.0056578281658369,0
3915,19.65,37.45,0.0,513.0,0.0053058926813626,0
7657,20.29,30.2,0.0,718.666666666667,0.0044456877542656,0
9598,20.79,26.7,0.0,1473.5,0.0040510225276825,0
5309,20.0,31.79,0.0,590.0,0.0045976405308765,0
5636,23.1,28.5,333.25,629.0,0.0049861717814914,0
6833,20.4266666666667,24.3233333333333,9.33333333333333,828.0,0.0036061112183685,0
3550,19.79,35.9,0.0,504.5,0.0051292423206035,0
8426,21.39,32.29,441.0,1076.0,0.0050915353850236,1
368,20.8566666666667,29.5333333333333,0.0,495.0,0.0045025765823742,0
7691,20.39,30.2,0.0,720.0,0.00447343719239,0
9565,20.79,26.5,0.0,1564.0,0.004020481647425,0
1164,23.2,23.15,684.5,846.0,0.0040687713276404,1
6771,20.39,24.5,0.0,814.0,0.0036241933491251,0
8395,21.29,31.39,433.0,990.0,0.0049180086647067,1
7150,21.4725,28.075,469.0,831.0,0.0044447505032218,1
1544,22.29,27.025,439.0,577.75,0.004497862692411,1
2751,23.84,25.0,754.5,595.5,0.0045704400182673,1
3619,19.79,36.45,0.0,509.0,0.0052084820522397,0
9442,20.79,26.1,0.0,1403.5,0.0039594088253607,0
2343,20.73,25.0666666666667,0.0,557.333333333333,0.0037875860946652,0
8622,22.0,34.4975,449.0,1318.75,0.005651363026062,1
7311,21.7,29.79,429.0,930.0,0.0047849761817168,1
4128,20.6,35.2,44.0,503.0,0.0052889556637623,0
5330,20.05,31.39,0.0,593.5,0.0045535497103205,0
4518,19.79,35.5,0.0,515.0,0.0050716259994161,0
5308,20.0,31.76,0.0,591.333333333333,0.0045932697294051,0
7971,20.0,30.5,0.0,724.0,0.0044097511133745,0
4019,20.1666666666667,36.2,24.0,510.333333333333,0.0052956265074609,0
9154,20.89,30.445,0.0,1189.5,0.0046522071503452,0
3003,21.675,31.625,436.5,628.5,0.0050743027487667,1
9296,20.79,27.445,0.0,1472.0,0.0041648135356325,0
4654,19.79,35.4,0.0,527.0,0.005057223573266,0
7224,21.7225,28.79,454.0,879.75,0.004629569577712,1
1675,21.7,28.1,0.0,582.0,0.0045115534101789,0
4810,20.0,35.79,0.0,537.0,0.0051809606521483,0
2959,22.2,30.1,438.0,605.5,0.0049861535534428,1
5598,22.6,28.79,223.5,632.5,0.0048857939815328,0
3657,19.65,36.545,0.0,504.5,0.0051766057330687,0
9141,20.89,30.79,0.0,1116.0,0.0047053243487683,0
6809,20.39,24.29,0.0,818.333333333333,0.0035929493922149,0
3472,19.89,34.45,0.0,503.0,0.0049512889725246,0
650,20.6,26.0633333333333,0.0,539.333333333333,0.0039075067815173,0
358,20.89,29.6,0.0,488.0,0.0045221465310744,0
7109,21.5,28.29,469.0,886.5,0.0044866375571365,1
1569,22.075,27.525,435.0,598.4,0.0045216480427681,1
646,20.6666666666667,25.8333333333333,0.0,543.0,0.0038888573551663,0
7114,21.5,28.29,469.0,883.0,0.0044866375571365,1
566,20.55,26.795,0.0,506.5,0.0040054596288896,0
8170,20.55,30.29,0.0,762.0,0.0045317173179576,0
466,20.6,28.0333333333333,0.0,487.0,0.004204852748461,0
2510,21.29,25.2,31.0,519.0,0.003942047886573,0
7948,20.05,30.39,0.0,724.5,0.0044074580914823,0
2142,21.0,24.795,0.0,575.0,0.0038094338844215,0
6387,20.26,28.29,0.0,820.0,0.0041548749192525,0
4415,20.1,35.8266666666667,32.6666666666667,518.333333333333,0.0052187964956322,0
7367,22.0,30.1666666666667,419.0,972.0,0.004936257628908,1
7089,21.5,28.1,456.5,892.0,0.0044562887217824,1
1490,22.7,25.7,62.0,551.0,0.0043844493036771,0
7220,21.7,28.79,454.0,895.5,0.0046231587388516,1
1369,24.2,23.8425,188.5,693.75,0.004453269001911,0
6042,20.39,32.7,0.0,664.0,0.0048466403656263,0
6814,20.39,24.29,4.66666666666667,822.333333333333,0.0035929493922149,0
1788,21.2,28.7,0.0,559.5,0.0044685886082399,0
1641,21.89,28.0,0.0,611.666666666667,0.0045482511631811,0
1775,21.2,28.26,0.0,559.0,0.0043995960517114,0
5593,22.6,28.7675,237.5,630.0,0.0048819456597327,0
8574,21.7,33.8266666666667,454.0,1153.66666666667,0.0054390297377937,1
578,20.6,26.65,0.0,506.0,0.0039960269816793,0
6543,20.39,26.39,0.0,848.0,0.0039055294618514,0
3655,19.7,36.545,0.0,499.0,0.0051928384775366,0
990,20.5,22.9,0.0,734.5,0.0034094216669317,0
5344,20.1,31.29,0.0,604.0,0.0045531121618906,0
5764,21.79,30.7675,56.0,678.25,0.0049707167194366,0
9701,20.79,27.0,14.0,1477.66666666667,0.0040968394358271,0
1194,23.7,22.89,284.5,829.5,0.0041467826059741,0
2830,23.6,26.1,631.25,554.75,0.0047041000919251,1
7216,21.7,28.89,462.333333333333,901.333333333333,0.0046393367231557,1
7611,20.29,30.2,0.0,723.0,0.0044456877542656,0
3503,19.89,35.29,0.0,502.5,0.0050730017160144,0
757,20.6,24.39,0.0,578.0,0.0036551605108782,0
2480,21.0,25.5,14.0,522.0,0.0039184304465115,0
5943,20.55,32.59,14.0,668.0,0.0048785215427323,0
5280,20.0,32.09,0.0,582.0,0.0046413518995623,0
187,21.865,29.29,419.0,636.25,0.0047520844594542,1
1337,24.29,23.39,226.5,751.0,0.0043919604110058,0
4919,19.89,35.4,0.0,537.5,0.0050889437890752,0
1283,24.05,22.675,260.0,756.5,0.0041955239077222,0
5630,23.02,28.52,269.25,631.0,0.0049654133332836,0
893,20.5,23.95,0.0,587.0,0.0035666452658451,0
8841,22.1,34.345,0.0,1594.5,0.0056608774242466,0
5055,20.0666666666667,33.8633333333333,0.0,547.0,0.0049202907713373,0
420,20.745,29.39,0.0,492.5,0.0044496513392958,0
9072,20.79,32.245,0.0,1512.5,0.0048989566449157,0
136,21.945,30.5,433.0,804.0,0.0049743855341721,1
7334,21.79,29.79,429.0,919.0,0.0048115727479697,1
9313,20.7,27.2,0.0,1537.0,0.004104422304307,0
6765,20.39,24.6,0.0,806.5,0.0036390725207609,0
9494,20.76,26.26,0.0,1495.66666666667,0.0039764371839183,0
4640,19.79,35.345,0.0,512.0,0.0050493025208795,0
1519,22.39,25.89,19.0,532.5,0.004334122658516,0
4980,20.0,34.7,0.0,542.0,0.0050218982937692,0
4855,20.0,35.7,0.0,539.0,0.005167824006367,0
294,21.0,29.495,0.0,533.0,0.0045367955065464,0
1674,21.7,28.1,0.0,582.0,0.0045115534101789,0
5291,20.0,32.0,0.0,580.0,0.0046282378486171,0
2877,23.23,27.6333333333333,554.333333333333,557.333333333333,0.0048718018260367,1
5964,20.5,32.7,0.0,679.666666666667,0.0048799225379465,0
9035,20.89,33.2,0.0,1684.33333333333,0.0050766262284358,0
7959,20.1,30.5,0.0,720.0,0.0044373365388697,0
4314,20.1,35.9,22.0,511.0,0.0052295686240957,0
6469,20.39,27.1,0.0,861.666666666667,0.0040112819641186,0
6969,21.5,27.7675,454.0,1019.5,0.0044031853345826,1
9090,20.84,31.89,0.0,1455.0,0.0048596520393623,0
9518,20.79,26.245,0.0,1514.0,0.0039815463464318,0
4259,20.525,35.29,50.0,501.0,0.0052779146850223,0
8704,22.2,34.345,479.0,1402.0,0.0056957896179839,1
4377,19.79,36.2,24.0,510.5,0.0051724615101873,0
1376,24.1,23.89,160.0,689.0,0.0044353204219434,0
6037,20.39,32.7,0.0,652.0,0.0048466403656263,0
2980,21.89,31.0,441.0,610.0,0.0050395120480054,1
4868,20.0,35.59,0.0,533.0,0.0051517688532809,0
760,20.6,24.945,0.0,573.5,0.0037388344780066,0
7323,21.7,29.8566666666667,441.0,899.0,0.004795766982833,1
232,21.6,28.79,0.0,582.5,0.0045947608183565,0
2553,21.865,25.9475,556.0,588.25,0.0042061215754883,1
3697,19.6,36.545,0.0,499.5,0.0051604179011371,0
1403,23.89,24.26,139.0,637.333333333333,0.0044476380313678,0
1914,21.0,26.2,0.0,567.0,0.0040266915545098,0
7137,21.5,28.075,449.5,852.0,0.0044522956728702,1
2883,23.175,27.8675,531.0,563.5,0.004896978104733,1
6588,20.39,26.0,0.0,800.5,0.0038474552611525,0
3071,21.245,32.7,419.0,573.5,0.0051106998285322,1
5553,22.125,29.1,390.5,632.0,0.0047970784617103,0
6138,20.39,32.0,0.0,692.666666666667,0.0047420986639068,0
4239,20.7,34.9,42.6666666666667,498.0,0.0052761920479434,0
5846,21.29,31.7,31.0,666.333333333333,0.0049669655682835,0
9088,20.89,32.0,0.0,1514.0,0.0048916906456411,0
9618,20.79,26.89,0.0,1519.66666666667,0.0040800391242057,0
3383,20.15,32.245,0.0,502.0,0.0047077800625428,0
8115,20.29,30.5,0.0,749.0,0.00449016902073,0
8947,21.1,34.245,0.0,1488.5,0.0053063954553692,0
2296,20.89,24.4,0.0,571.666666666667,0.0037229603424752,0
3540,19.89,35.9,0.0,501.666666666667,0.0051614179748336,0
6058,20.39,32.59,0.0,672.0,0.0048302100743769,0
3150,21.0,32.2,0.0,520.0,0.0049561824229754,0
5157,20.1,32.4,0.0,563.0,0.0047158565653665,0
1670,21.7,28.1,0.0,594.0,0.0045115534101789,0
7643,20.39,30.1,0.0,714.5,0.0044585183084475,0
4137,20.55,35.29,94.0,503.0,0.0052861297601559,0
6407,20.29,28.1,0.0,1018.5,0.0041344956605202,0
2318,20.79,25.195,0.0,566.5,0.0038212755348559,0
3805,19.6,38.7,0.0,502.0,0.0054673942806786,0
114,21.945,30.245,423.5,791.0,0.0049324666070115,1
1832,21.1666666666667,27.1333333333333,0.0,569.0,0.0042143124185732,0
6879,21.1,27.6,434.0,1014.33333333333,0.004269658894908,1
5199,20.15,32.245,0.0,566.5,0.0047077800625428,0
3110,21.245,32.45,0.0,544.0,0.0050713086317725,0
4746,19.89,35.2,0.0,534.0,0.0050599588045826,0
3437,20.0,33.645,0.0,504.5,0.0048680202601582,0
9014,21.0,33.59,0.0,1507.0,0.0051719083901061,0
6199,20.29,31.2,0.0,715.0,0.0045939832120956,0
7614,20.29,30.2,0.0,719.666666666667,0.0044456877542656,0
7772,20.2,30.39,0.0,718.333333333333,0.0044488555320232,0
9619,20.745,26.89,0.0,1520.0,0.0040686750083694,0
6372,20.29,28.6,0.0,803.333333333333,0.0042085609698172,0
5514,22.0,28.945,191.0,636.75,0.0047348311019814,0
4394,19.89,36.0,33.5,515.0,0.0051759148222757,0
7751,20.2,30.39,0.0,715.333333333333,0.0044488555320232,0
8269,20.6,30.4266666666667,0.0,798.333333333333,0.0045664757193311,0
6555,20.39,26.39,0.0,856.0,0.0039055294618514,0
4350,19.89,36.0,14.0,502.75,0.0051759148222757,0
6861,20.79,26.065,399.0,901.75,0.0039540655203752,1
1946,21.0,26.245,0.0,569.5,0.0040336524783309,0
7235,21.7,28.745,446.5,858.25,0.0046158789184399,1
4597,19.79,35.4,0.0,532.0,0.005057223573266,0
8116,20.29,30.5,0.0,744.0,0.00449016902073,0
7747,20.2,30.39,0.0,710.5,0.0044488555320232,0
2828,23.6,26.1,636.333333333333,547.666666666667,0.0047041000919251,1
5941,20.55,32.5,14.0,669.25,0.0048649437249894,0
8023,20.5,30.34,0.0,736.5,0.0045251701586071,0
7047,21.29,28.025,454.0,913.25,0.0043870808848485,1
2458,21.0,25.53,0.0,527.666666666667,0.0039230694402934,0
6639,20.39,25.5,0.0,794.0,0.0037730169206183,0
1397,23.89,24.2225,142.5,655.5,0.0044407139924925,0
2731,23.89,25.15,772.0,637.5,0.0046120134900031,1
6226,20.245,30.84,0.0,728.0,0.0045278837647821,0
6229,20.29,30.84,0.0,723.0,0.0045405887597126,0
7460,21.0,30.29,0.0,811.0,0.0046599951691914,0
5394,20.2,30.39,26.0,609.0,0.0044488555320232,0
5455,21.5,28.9175,236.0,637.25,0.004586889474868,0
7816,20.1,30.29,0.0,709.5,0.0044065679384827,0
5905,20.79,32.09,10.5,681.5,0.0048752230441223,0
4311,20.1,35.9,13.0,509.25,0.0052295686240957,0
4782,19.89,36.0,0.0,529.5,0.0051759148222757,0
8769,22.1333333333333,34.3333333333333,434.0,1481.0,0.0056705492806568,1
5856,21.2,31.79,40.0,670.333333333333,0.0049535329831089,0
5003,19.89,34.4,0.0,539.0,0.0049440456562415,0
5427,20.84,29.5225,124.0,616.5,0.0044962655767071,0
1529,22.315,26.55,461.5,548.0,0.0044250201495211,1
8105,20.2,30.6,0.0,750.0,0.0044798192853332,0
5347,20.0,31.2,0.0,604.0,0.0045116926264139,0
6009,20.5,32.9,0.0,651.0,0.0049100047651658,0
1860,21.1,27.7,0.0,561.0,0.0042852352517131,0
7744,20.2,30.5,0.0,711.333333333333,0.0044650742591618,0
3184,20.745,31.89,0.0,508.5,0.00483109161722,0
39,21.89,31.125,432.75,977.5,0.0050599979702035,0
5859,21.175,31.79,26.5,662.0,0.0049458772742541,0
20,21.8233333333333,31.73,447.666666666667,1072.0,0.0051380354895227,1
2844,23.445,26.6475,596.0,561.5,0.0047585185439545,1
5906,20.79,32.09,6.0,685.75,0.0048752230441223,0
1107,21.79,24.46,512.666666666667,980.333333333333,0.0039452300647802,1
4638,19.84,35.345,0.0,510.5,0.0050651156933169,0
5029,20.0,34.03,0.0,542.0,0.0049241660505696,0
6386,20.245,28.4175,0.0,813.5,0.0041698314869545,0
5286,20.0,32.09,0.0,580.333333333333,0.0046413518995623,0
3892,19.6,37.9,0.0,508.5,0.0053534004658221,0
6382,20.29,28.5,0.0,809.5,0.0041937465062039,0
3731,19.6,37.4,0.0,499.0,0.0052821753623219,0
4293,20.2,35.7,19.0,506.0,0.0052327371074356,0
5936,20.5666666666667,32.5,14.0,673.0,0.0048699864589792,0
7052,21.29,28.156,454.0,896.2,0.0044077331666244,1
6739,20.39,24.79,0.0,811.5,0.0036673448967818,0
1778,21.2,27.8,0.0,564.0,0.004327483716025,0
4992,20.0,34.5,0.0,535.0,0.0049927212996227,0
9195,20.89,29.5,0.0,1205.0,0.0045067583143161,0
7653,20.29,30.29,0.0,722.0,0.0044590314709682,0
2861,23.445,27.025,572.5,578.5,0.0048264528561058,1
2984,21.865,31.1,438.0,617.0,0.005048126810219,1
8193,20.7,30.2,0.0,768.5,0.0045604350403653,0
2805,23.815,25.4175,213.25,544.25,0.0046403014073358,0
4604,19.84,35.45,0.0,526.0,0.0050802856187303,0
7517,20.6,30.39,0.0,753.0,0.0045609323842185,0
8858,21.89,34.29,0.0,1531.0,0.0055791479212247,0
5516,22.0,29.0,138.0,643.0,0.0047438966352504,0
5851,21.29,31.79,31.0,663.5,0.0049811802950783,0
7798,20.29,30.39,0.0,710.0,0.0044738584895885,0
8450,21.39,32.5,434.0,1076.0,0.0051249213313578,1
3698,19.6,36.545,0.0,497.5,0.0051604179011371,0
8344,21.2,31.29,433.0,939.0,0.0048750121118977,1
5364,20.1,31.0,6.0,606.0,0.0045106072786743,0
8195,20.7,30.2,0.0,762.5,0.0045604350403653,0
6225,20.245,30.84,0.0,728.0,0.0045278837647821,0
6899,21.315,27.1975,515.5,1004.5,0.004263231924701,1
2836,23.5,26.23,626.666666666667,545.0,0.0046990822698643,1
1996,21.0,25.8333333333333,0.0,561.666666666667,0.0039699786848126,0
6227,20.245,30.84,0.0,728.0,0.0045278837647821,0
7800,20.2,30.29,0.0,713.333333333333,0.0044341119633439,0
1548,22.2225,27.125,445.5,585.0,0.0044959794341476,1
1837,21.15,27.09,0.0,565.5,0.0042032042933598,0
6110,20.39,32.145,0.0,689.0,0.0047637508671879,0
8456,21.4266666666667,32.6266666666667,439.0,1099.66666666667,0.0051567292772408,1
2988,21.79,31.1333333333333,434.0,618.333333333333,0.0050302977786788,1
8259,20.6,30.39,0.0,787.0,0.0045609323842185,0
2008,21.0,25.05,0.0,568.5,0.0038488537904606,0
2676,23.745,25.39,779.0,710.0,0.0046156163218483,1
2106,21.0,25.09,0.0,577.0,0.0038550377557374,0
7967,20.0,30.5666666666667,0.0,725.666666666667,0.0044194583995977,0
4576,19.89,35.4,0.0,520.5,0.0050889437890752,0
8979,21.0,34.0,0.0,1507.0,0.0052355681460605,0
8625,22.025,34.52,454.0,1317.25,0.0056637904292929,1
8329,21.1,31.39,433.0,940.333333333333,0.0048605451117476,1
7076,21.6,27.96,462.333333333333,905.5,0.0044613462574414,1
7360,22.0,30.05,433.0,977.5,0.0049170162161352,1
4544,19.89,35.5,0.0,526.0,0.0051034372861881,0
5400,20.26,30.3566666666667,104.0,610.333333333333,0.0044605772874086,0
7630,20.4266666666667,30.0333333333333,0.0,713.333333333333,0.0044587286623091,0
790,20.65,24.145,0.0,602.0,0.003629465352943,0
7181,21.625,28.9175,459.0,914.25,0.0046223771097334,1
5600,22.6,28.79,243.0,632.0,0.0048857939815328,0
3424,20.0,33.5,0.0,506.0,0.004846877049907,0
1358,24.2,23.7,630.0,734.0,0.0044264636375791,0
667,20.5,25.445,0.0,554.5,0.0037906381744031,0
9230,20.84,28.745,0.0,1185.5,0.0043770193479775,0
5753,21.89,30.6,59.0,678.75,0.004973966091032,0
5224,20.1,32.29,0.0,569.0,0.0046997249677039,0
5099,20.1,33.2,0.0,551.5,0.0048332022631269,0
4506,19.9266666666667,35.4,0.0,518.666666666667,0.0051006185493816,0
524,20.6,27.445,0.0,497.5,0.0041160218738488,0
3026,21.5,32.09,440.25,619.0,0.0050942323710878,1
6282,20.29,30.05,0.0,732.0,0.0044234494896014,0
4097,20.79,35.5225,134.6,512.0,0.0054012285603232,0
3700,19.6,36.59,0.0,501.0,0.0051668250101537,0
7537,20.5,30.39,0.0,737.0,0.0045326819356264,0
7746,20.245,30.55,0.0,714.5,0.0044849993794109,0
8242,20.6,30.39,0.0,790.666666666667,0.0045609323842185,0
1356,24.2,23.5,211.333333333333,738.0,0.0043888459425223,0
3109,21.29,32.5,0.0,537.0,0.0050933412987279,0
132,21.945,30.5,433.0,803.5,0.0049743855341721,1
1931,21.0,26.695,0.0,565.0,0.0041032702314872,0
339,20.9725,30.0475,0.0,493.5,0.0046145444961795,0
2351,20.7,25.65,0.0,553.0,0.0038690756970336,0
5121,20.1,32.7,0.0,553.0,0.004759856053012,0
6778,20.39,24.39,0.0,813.5,0.003607827077725,0
4606,19.89,35.5,0.0,522.0,0.0051034372861881,0
4779,19.89,35.95,0.0,529.5,0.0051686663147819,0
5734,22.0,30.39,110.0,663.666666666667,0.0049730944852957,0
3979,19.945,36.5,6.0,503.5,0.0052664837758726,0
476,20.55,28.1,0.0,499.0,0.0042018558263029,0
2901,23.0,28.29,509.0,555.0,0.004919047137894,1
810,20.6,24.1633333333333,0.0,564.666666666667,0.0036209937947104,0
2535,21.3233333333333,25.6,502.0,536.0,0.0040132709312594,1
3628,19.79,36.4,0.0,504.25,0.0052012776128288,0
2201,20.89,23.995,0.0,577.0,0.0036608016072576,0
4379,19.84,36.145,24.0,513.0,0.0051807145879974,0
1000,20.55,22.29,0.0,745.0,0.003328424538982,0
2012,21.0,25.295,0.0,569.5,0.0038867324959485,0
6308,20.2,29.6,0.0,728.0,0.0043324002509263,0
1373,24.175,23.89,194.75,691.75,0.0044554701589486,0
6522,20.39,26.6,0.0,866.0,0.0039368046496833,0
2461,20.9266666666667,25.7333333333333,0.0,522.666666666667,0.0039366101822529,0
820,20.6,23.895,0.0,558.0,0.0035805512555284,0
3473,19.89,34.5,0.0,500.5,0.004958532456179,0
170,21.815,29.815,419.0,708.5,0.0048230592947544,1
3219,20.55,31.5,0.0,514.0,0.0047141186486163,0
7656,20.29,30.2,0.0,718.5,0.0044456877542656,0
8190,20.6666666666667,30.2,0.0,768.0,0.0045510092950394,0
1627,21.89,28.1,0.0,613.5,0.0045646141238782,0
395,20.79,29.245,0.0,488.0,0.0044399156130202,0
1004,20.6,22.545,0.0,701.0,0.0033771618807985,0
765,20.6,24.6,0.0,587.0,0.0036868182990174,0
1960,21.0,26.495,0.0,568.5,0.0040723270963994,0
5603,22.6,28.7,311.5,630.75,0.0048704009778156,0
1744,21.29,27.79,0.0,567.0,0.0043500363108544,0
5075,20.0666666666667,33.56,0.0,551.333333333333,0.0048758714038463,0
5790,21.7,31.0,68.5,655.0,0.0049808870659079,0
5206,20.1,32.29,0.0,569.0,0.0046997249677039,0
9159,20.89,30.29,0.0,1195.0,0.0046283458330353,0
1295,24.15,22.7,257.5,729.25,0.0042256399235367,0
5912,20.73,32.2,20.6666666666667,680.333333333333,0.0048738822376131,0
2435,20.79,25.39,0.0,518.5,0.0038510339084579,0
2192,20.89,24.29,0.0,584.0,0.003706076501351,0
4050,20.025,36.55,25.5,506.25,0.0053001847998166,0
247,21.29,29.2,0.0,724.0,0.0045723695027071,0
3571,19.79,36.2,0.0,505.5,0.0051724615101873,0
4365,19.945,36.2,31.0,514.0,0.0052228341408483,0
829,20.6,23.6,0.0,556.0,0.003536095615567,0
6984,21.5,28.29,454.0,1059.5,0.0044866375571365,1
1809,21.2,27.15,0.0,567.0,0.0042256141524178,0
2419,20.89,25.39,0.0,529.0,0.0038749559254609,0
329,20.9266666666667,29.5933333333333,0.0,512.0,0.0045314035671686,0
7866,20.0,30.26,0.0,711.333333333333,0.0043748073739296,0
6988,21.5,28.365,454.0,1034.2,0.0044986181700372,1
1451,23.15,25.29,64.5,581.5,0.0044340621346813,0
9245,20.89,28.39,0.0,1308.0,0.004335999857607,0
3021,21.5,32.0,444.0,629.333333333333,0.005079828342002,1
8975,20.9266666666667,34.06,0.0,1492.0,0.0052210915662824,0
2699,23.89,25.2225,799.0,681.25,0.0046254074254475,1
7813,20.1,30.29,0.0,713.0,0.0044065679384827,0
3809,19.5666666666667,38.76,0.0,503.0,0.0054645144260167,0
8413,21.34,31.945,433.0,1014.0,0.0050211575620224,1
1543,22.26,26.9633333333333,439.0,577.333333333333,0.0044792792720172,1
9369,20.79,26.6,0.0,1264.33333333333,0.0040357517150729,0
7333,21.79,29.79,429.0,925.5,0.0048115727479697,1
6437,20.39,27.53,0.0,853.5,0.0040753466311747,0
2441,20.79,25.695,0.0,524.5,0.0038975847323713,0
587,20.6,27.0,0.0,514.0,0.0040488492540026,0
2613,23.29,24.34,739.25,605.0,0.0043028553089081,1
4743,19.8566666666667,35.1633333333333,0.0,532.333333333333,0.005044124248003,0
8258,20.6,30.39,0.0,787.0,0.0045609323842185,0
6441,20.39,27.5,0.0,854.0,0.0040708765777439,0
8645,22.1,34.3225,449.0,1340.5,0.0056571351566939,1
9674,20.7,27.2,0.0,1400.0,0.004104422304307,0
6513,20.39,26.7,0.0,864.25,0.0039516986948317,0
